Time,app_temp,aqi,city_name,clouds,country_code,datetime,dewpt,dhi,dni,elev_angle,ghi,gust,h_angle,lat,lon,ob_time,pod,precip,pres,rh,slp,snow,solar_rad,sources,state_code,station,sunrise,sunset,temp,timezone,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_spd
09:46:45,11.8,151,Sarajevo,0,BA,2023-12-25:08,5.1,62.24,569.25,12.68,179.21,3.09,-45,43.84864,18.35644,2023-12-25 08:31,d,0,947.5,64,1018.5,0,179.2,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,11.8,Europe/Sarajevo,1703493105,1.3968116,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",WSW,west-southwest,249,0.51
10:01:46,11.8,151,Sarajevo,0,BA,2023-12-25:08,5.1,76.11,679.81,18.47,284.36,3.09,-45,43.84864,18.35644,2023-12-25 08:46,d,0,947.5,64,1018.5,0,284.4,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,11.8,Europe/Sarajevo,1703494006,1.672099,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",WSW,west-southwest,249,0.51
10:16:47,11.8,139,Sarajevo,0,BA,2023-12-25:08,5.1,76.11,679.81,18.47,284.36,3.09,-45,43.84864,18.35644,2023-12-25 09:01,d,0,947.5,64,1018.5,0,284.4,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,11.8,Europe/Sarajevo,1703494907,1.672099,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",WSW,west-southwest,249,0.51
10:31:48,13.7,139,Sarajevo,0,BA,2023-12-25:09,5.2,76.11,679.81,18.47,284.36,3.6,-22.5,43.84864,18.35644,2023-12-25 09:16,d,0,947.5,56,1017.5,0,284.4,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,13.7,Europe/Sarajevo,1703495808,1.672099,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",W,west,266,1.03
10:46:49,13.4,139,Sarajevo,0,BA,2023-12-25:09,5.8,76.11,679.81,18.47,284.36,3.09,-22.5,43.84864,18.35644,2023-12-25 09:31,d,0,947.5,60,1017.5,0,284.4,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,13.4,Europe/Sarajevo,1703496709,1.672099,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",WSW,west-southwest,256,1.03
11:01:50,13.4,139,Sarajevo,0,BA,2023-12-25:09,5.8,83.01,729.32,21.94,348.82,3.09,-22.5,43.84864,18.35644,2023-12-25 09:46,d,0,947.5,60,1017.5,0,348.8,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,13.4,Europe/Sarajevo,1703497610,1.9264306,16,"{'code': 800, 'icon': 'c01d', 'description': 'Clear sky'}",WSW,west-southwest,256,1.03
11:16:51,9,139,Sarajevo,6,BA,2023-12-25:10,3.8,83.01,729.32,21.94,348.82,,0,43.84864,18.35644,2023-12-25 10:00,d,0,956,70,1017,0,348.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,9,Europe/Sarajevo,1703498400,1.8466763,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,1
11:31:52,16.1,152,Sarajevo,0,BA,2023-12-25:10,5.7,83.01,729.32,21.94,348.82,3.6,0,43.84864,18.35644,2023-12-25 10:16,d,0,947,50,1016.5,0,348.8,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,16.1,Europe/Sarajevo,1703499412,1.9264306,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",WSW,west-southwest,255,1.54
11:46:53,11,152,Sarajevo,0,BA,2023-12-25:10,2.8,83.01,729.32,21.94,348.82,,0,43.84864,18.35644,2023-12-25 10:30,d,0,956.5,57,1017,0,348.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,11,Europe/Sarajevo,1703500200,1.9264306,16,"{'code': 800, 'icon': 'c01d', 'description': 'Clear sky'}",N,north,0,1
12:01:54,11,152,Sarajevo,0,BA,2023-12-25:10,2.8,84.47,739.31,22.73,363.51,,0,43.84864,18.35644,2023-12-25 10:31,d,0,956.5,57,1017,0,363.5,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,11,Europe/Sarajevo,1703500314,1.9943074,16,"{'description': 'Clear sky', 'icon': 'c01d', 'code': 800}",N,north,0,1
12:16:55,11,152,Sarajevo,0,BA,2023-12-25:10,2.8,84.47,739.31,22.73,363.51,,0,43.84864,18.35644,2023-12-25 10:46,d,0,956.5,57,1017,0,363.5,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,11,Europe/Sarajevo,1703501215,1.9943074,16,"{'code': 800, 'icon': 'c01d', 'description': 'Clear sky'}",N,north,0,1
12:31:56,18,152,Sarajevo,0,BA,2023-12-25:11,5.4,84.47,739.31,22.73,363.51,4.63,22.5,43.84864,18.35644,2023-12-25 11:16,d,0,946.5,44,1016,0,363.5,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,18,Europe/Sarajevo,1703503016,1.9943074,16,"{'code': 800, 'icon': 'c01d', 'description': 'Clear sky'}",WSW,west-southwest,255,1.54
12:46:57,17.2,142,Sarajevo,0,BA,2023-12-25:11,5,84.47,739.31,22.73,363.51,4.63,22.5,43.84864,18.35644,2023-12-25 11:31,d,0,946.5,45,1016,0,363.5,"['analysis', 'radar', 'satellite']",01,LQSA,06:19,15:14,17.2,Europe/Sarajevo,1703503917,1.9943074,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",WSW,west-southwest,242,1.54
13:01:58,14,145,Sarajevo,0,BA,2023-12-25:11,2.9,80.73,713.33,20.74,326.56,,22.5,43.84864,18.35644,2023-12-25 11:31,d,0,956.1,47,1016,0,326.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,14,Europe/Sarajevo,1703503918,1.8305748,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,1
13:16:59,15,145,Sarajevo,0,BA,2023-12-25:12,1.8,80.73,713.33,20.74,326.56,,45,43.84864,18.35644,2023-12-25 12:00,d,0,956.3,41,1016,0,326.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,15,Europe/Sarajevo,1703505600,1.8305748,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,0.5
13:32:00,15,145,Sarajevo,0,BA,2023-12-25:12,1.8,80.73,713.33,20.74,326.56,,45,43.84864,18.35644,2023-12-25 12:02,d,0,956.3,41,1016,0,326.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,15,Europe/Sarajevo,1703505720,1.8305748,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,0.5
13:47:01,15,89,Sarajevo,0,BA,2023-12-25:12,1.8,80.73,713.33,20.74,326.56,,45,43.84864,18.35644,2023-12-25 12:17,d,0,956.3,41,1016,0,326.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,15,Europe/Sarajevo,1703506621,1.8305748,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,0.5
14:02:02,16,89,Sarajevo,0,BA,2023-12-25:12,1.7,71.09,641.65,16.21,242.8,,45,43.84864,18.35644,2023-12-25 12:32,d,0,956.5,38,1016,0,242.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,16,Europe/Sarajevo,1703507522,1.5436186,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,0.5
14:17:03,16,89,Sarajevo,0,BA,2023-12-25:13,2.7,71.09,641.65,16.21,242.8,,67.5,43.84864,18.35644,2023-12-25 13:00,d,0,956.5,41,1016,0,242.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,16,Europe/Sarajevo,1703509200,1.5436186,16,"{'code': 800, 'icon': 'c01d', 'description': 'Clear sky'}",SE,southeast,140,1.5
14:32:04,16,89,Sarajevo,0,BA,2023-12-25:13,2.7,71.09,641.65,16.21,242.8,,67.5,43.84864,18.35644,2023-12-25 13:02,d,0,956.5,41,1016,0,242.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,16,Europe/Sarajevo,1703509324,1.5436186,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",SE,southeast,140,1.5
14:47:05,16,89,Sarajevo,0,BA,2023-12-25:13,2.7,71.09,641.65,16.21,242.8,,67.5,43.84864,18.35644,2023-12-25 13:17,d,0,956.5,41,1016,0,242.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,16,Europe/Sarajevo,1703510225,1.5436186,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",SE,southeast,140,1.5
15:02:06,15,92,Sarajevo,0,BA,2023-12-25:13,3.8,53.03,486.73,9.57,125.3,,67.5,43.84864,18.35644,2023-12-25 13:32,d,0,956.3,47,1016,0,125.3,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,15,Europe/Sarajevo,1703511126,1.3154413,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",WSW,west-southwest,250,2.1
15:17:07,15,92,Sarajevo,0,BA,2023-12-25:13,3.8,53.03,486.73,9.57,125.3,,67.5,43.84864,18.35644,2023-12-25 13:47,d,0,956.3,47,1016,0,125.3,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,15,Europe/Sarajevo,1703512027,1.3154413,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",WSW,west-southwest,250,2.1
15:32:08,16,92,Sarajevo,0,BA,2023-12-25:14,2.7,53.03,486.73,9.57,125.3,,90,43.84864,18.35644,2023-12-25 14:02,d,0,956.5,41,1016,0,125.3,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,16,Europe/Sarajevo,1703512928,1.3154413,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,1
15:47:09,16,92,Sarajevo,0,BA,2023-12-25:14,2.7,53.03,486.73,9.57,125.3,,90,43.84864,18.35644,2023-12-25 14:17,d,0,956.5,41,1016,0,125.3,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,16,Europe/Sarajevo,1703513829,1.3154413,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",N,north,0,1
16:02:10,13,92,Sarajevo,0,BA,2023-12-25:14,2.8,15.47,86.85,1.34,9.39,,90,43.84864,18.35644,2023-12-25 14:32,d,0,955.9,50,1016,0,9.4,"['LQSA', 'radar', 'satellite']",01,LQSA,06:19,15:14,13,Europe/Sarajevo,1703514730,1.2502044,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",S,south,180,2.1
